serial_number,first_observation_date,last_observation_date,observed_days,is_failed,overall_max_probability,overall_mean_probability,failure_date,eligible_max_probability,eligible_mean_probability,eligible_observed_days,alerted_primary,alert_days_primary,first_alert_date_primary,alerted_high_recall,alert_days_high_recall,first_alert_date_high_recall,error_group,lead_time_days_primary,lead_time_days_high_recall,probability_gap_to_primary,failure_detection_tier,first_primary_alert_date,last_primary_alert_date,primary_alert_span_days,longest_consecutive_primary_alert_run,days_from_last_alert_to_last_observation,alert_pattern,possible_right_censoring
2GG1ZP0F,2023-10-06,2023-10-10,2,0,0.9986063616368138,0.6705331778669714,,0.9986063616368138,0.6705331778669714,2,True,1,2023-10-06,True,1,2023-10-06,false_positive,,,-0.29860636163681387,not_a_failed_drive,2023-10-06,2023-10-06,1,1,4.0,single_day_spike,True
2GGHVVDD,2023-10-02,2023-12-22,20,0,0.9462395602528864,0.7475616210441216,,0.9462395602528864,0.7475616210441216,20,True,8,2023-10-02,True,20,2023-10-02,false_positive,,,-0.2462395602528864,not_a_failed_drive,2023-10-02,2023-11-03,33,1,49.0,repeated_nonpersistent_alerts,False
2GK3451V,2023-12-27,2023-12-31,3,0,1.0,0.7795060772757202,,1.0,0.7795060772757202,3,True,2,2023-12-30,True,2,2023-12-30,false_positive,,,-0.30000000000000004,not_a_failed_drive,2023-12-30,2023-12-31,2,2,0.0,short_alert_burst,True
2PGNDTKT,2023-10-01,2023-12-24,25,0,0.9991557249168113,0.9617251660282028,,0.9991557249168113,0.9617251660282028,25,True,25,2023-10-01,True,25,2023-10-01,false_positive,,,-0.2991557249168113,not_a_failed_drive,2023-10-01,2023-12-24,85,4,0.0,repeated_nonpersistent_alerts,True
2PGPJKZT,2023-10-01,2023-12-26,32,0,0.9995453406343288,0.987612734517781,,0.9995453406343288,0.987612734517781,32,True,32,2023-10-01,True,32,2023-10-01,false_positive,,,-0.2995453406343288,not_a_failed_drive,2023-10-01,2023-12-26,87,3,0.0,repeated_nonpersistent_alerts,True
2PGS8G7V,2023-10-03,2023-10-12,6,0,1.0,1.0,,1.0,1.0,6,True,6,2023-10-03,True,6,2023-10-03,false_positive,,,-0.30000000000000004,not_a_failed_drive,2023-10-03,2023-10-12,10,3,0.0,repeated_nonpersistent_alerts,True
31G0A0R3FV8G,2023-10-02,2023-10-09,3,0,0.9949436860785408,0.9949436860785408,,0.9949436860785408,0.9949436860785408,3,True,3,2023-10-02,True,3,2023-10-02,false_positive,,,-0.2949436860785408,not_a_failed_drive,2023-10-02,2023-10-09,8,1,0.0,repeated_nonpersistent_alerts,True
31G0A0YQFV8G,2023-10-02,2023-12-30,25,0,0.9936542931292967,0.6914868246550996,,0.9936542931292967,0.6914868246550996,25,True,14,2023-11-10,True,14,2023-11-10,false_positive,,,-0.2936542931292967,not_a_failed_drive,2023-11-10,2023-12-30,51,2,0.0,repeated_nonpersistent_alerts,True
31K0A2CUFV8G,2023-10-02,2023-12-30,35,0,0.7896543031908184,0.734306954873479,,0.7896543031908184,0.734306954873479,35,True,27,2023-10-25,True,35,2023-10-02,false_positive,,,-0.08965430319081846,not_a_failed_drive,2023-10-25,2023-12-30,67,5,0.0,repeated_nonpersistent_alerts,True
39D0A004F97G,2023-10-02,2023-12-31,30,0,0.9598279417664427,0.39170537819217033,,0.9598279417664427,0.39170537819217033,30,True,1,2023-12-31,True,29,2023-10-02,false_positive,,,-0.25982794176644275,not_a_failed_drive,2023-12-31,2023-12-31,1,1,0.0,single_day_spike,True
3GKUPVXK,2023-10-01,2023-12-30,24,0,0.9962135934391233,0.41641722316426866,,0.9962135934391233,0.41641722316426866,24,True,3,2023-12-19,True,3,2023-12-19,false_positive,,,-0.29621359343912335,not_a_failed_drive,2023-12-19,2023-12-30,12,2,0.0,repeated_nonpersistent_alerts,True
41A0A02DFV8G,2023-10-01,2023-12-31,38,0,0.8187347041612902,0.8062730303351071,,0.8187347041612902,0.8062730303351071,38,True,38,2023-10-01,True,38,2023-10-01,false_positive,,,-0.11873470416129028,not_a_failed_drive,2023-10-01,2023-12-31,92,6,0.0,repeated_nonpersistent_alerts,True
41B0A012FV8G,2023-10-02,2023-12-27,25,0,0.9256813669834197,0.9256813669834197,,0.9256813669834197,0.9256813669834197,25,True,25,2023-10-02,True,25,2023-10-02,false_positive,,,-0.22568136698341978,not_a_failed_drive,2023-10-02,2023-12-27,87,3,0.0,repeated_nonpersistent_alerts,True
51M0A1T3FVGG,2023-10-02,2023-11-27,14,0,0.992753690070924,0.7927116592287552,,0.992753690070924,0.7927116592287552,14,True,10,2023-10-28,True,14,2023-10-02,false_positive,,,-0.292753690070924,not_a_failed_drive,2023-10-28,2023-11-27,31,2,0.0,repeated_nonpersistent_alerts,True
51R0A15HFVGG,2023-10-02,2023-12-29,27,0,0.9361088024744335,0.9361024704558081,,0.9361088024744335,0.9361024704558081,27,True,27,2023-10-02,True,27,2023-10-02,false_positive,,,-0.23610880247443355,not_a_failed_drive,2023-10-02,2023-12-29,89,3,0.0,repeated_nonpersistent_alerts,True
51R0A17DFVGG,2023-10-08,2023-12-29,21,0,0.9727622068416316,0.6489643032818061,,0.9727622068416316,0.6489643032818061,21,True,7,2023-11-23,True,21,2023-10-08,false_positive,,,-0.27276220684163166,not_a_failed_drive,2023-11-23,2023-12-29,37,3,0.0,repeated_nonpersistent_alerts,True
51R0A19BFVGG,2023-10-02,2023-11-05,13,0,0.982411969069275,0.4708470002046725,,0.982411969069275,0.4708470002046725,13,True,2,2023-11-02,True,6,2023-10-20,false_positive,,,-0.282411969069275,not_a_failed_drive,2023-11-02,2023-11-05,4,1,0.0,short_alert_burst,True
51R0A1D8FVGG,2023-10-04,2023-12-30,28,0,0.999999997161304,0.9999999909196333,,0.999999997161304,0.9999999909196333,28,True,28,2023-10-04,True,28,2023-10-04,false_positive,,,-0.2999999971613041,not_a_failed_drive,2023-10-04,2023-12-30,88,4,0.0,repeated_nonpersistent_alerts,True
51R0A1PDFVGG,2023-10-04,2023-12-31,26,0,0.8827623461190555,0.8433046733343958,,0.8827623461190555,0.8433046733343958,26,True,24,2023-10-07,True,26,2023-10-04,false_positive,,,-0.1827623461190555,not_a_failed_drive,2023-10-07,2023-12-31,86,3,0.0,repeated_nonpersistent_alerts,True
51R0A1XAFVGG,2023-10-01,2023-12-31,34,0,1.0,0.9585690655413023,,1.0,0.9585690655413023,34,True,31,2023-10-14,True,34,2023-10-01,false_positive,,,-0.30000000000000004,not_a_failed_drive,2023-10-14,2023-12-31,79,4,0.0,repeated_nonpersistent_alerts,True
51R0A220FVGG,2023-10-01,2023-12-29,20,0,0.9994348150305348,0.8947364060018053,,0.9994348150305348,0.8947364060018053,20,True,17,2023-10-20,True,17,2023-10-20,false_positive,,,-0.2994348150305348,not_a_failed_drive,2023-10-20,2023-12-29,71,2,0.0,repeated_nonpersistent_alerts,True
51R0A2ARFVGG,2023-10-03,2023-12-27,29,0,0.9999382543945117,0.9865075838219518,,0.9999382543945117,0.9865075838219518,29,True,29,2023-10-03,True,29,2023-10-03,false_positive,,,-0.2999382543945117,not_a_failed_drive,2023-10-03,2023-12-27,86,3,0.0,repeated_nonpersistent_alerts,True
51R0A2B8FVGG,2023-10-02,2023-12-26,18,0,0.9995271970871759,0.9938288308997298,,0.9995271970871759,0.9938288308997298,18,True,18,2023-10-02,True,18,2023-10-02,false_positive,,,-0.2995271970871759,not_a_failed_drive,2023-10-02,2023-12-26,86,2,0.0,repeated_nonpersistent_alerts,True
51R0A2EVFVGG,2023-10-02,2023-12-29,24,0,0.9301138596033047,0.8457697922035469,,0.9301138596033047,0.8457697922035469,24,True,24,2023-10-02,True,24,2023-10-02,false_positive,,,-0.23011385960330477,not_a_failed_drive,2023-10-02,2023-12-29,89,2,0.0,repeated_nonpersistent_alerts,True
51R0A2HSFVGG,2023-10-08,2023-12-31,26,0,0.9999995783830867,0.9999995771958723,,0.9999995783830867,0.9999995771958723,26,True,26,2023-10-08,True,26,2023-10-08,false_positive,,,-0.2999995783830868,not_a_failed_drive,2023-10-08,2023-12-31,85,2,0.0,repeated_nonpersistent_alerts,True
51R0A2HZFVGG,2023-10-06,2023-12-31,22,0,0.8450380318228281,0.8107870446901859,,0.8450380318228281,0.8107870446901859,22,True,22,2023-10-06,True,22,2023-10-06,false_positive,,,-0.14503803182282815,not_a_failed_drive,2023-10-06,2023-12-31,87,3,0.0,repeated_nonpersistent_alerts,True
51R0A2JPFVGG,2023-10-05,2023-12-30,31,0,0.9999995593527825,0.9999859862404831,,0.9999995593527825,0.9999859862404831,31,True,31,2023-10-05,True,31,2023-10-05,false_positive,,,-0.29999955935278255,not_a_failed_drive,2023-10-05,2023-12-30,87,2,0.0,repeated_nonpersistent_alerts,True
51R0A2VMFVGG,2023-10-04,2023-12-31,32,0,0.9980070177343978,0.9963784230653664,,0.9980070177343978,0.9963784230653664,32,True,32,2023-10-04,True,32,2023-10-04,false_positive,,,-0.29800701773439786,not_a_failed_drive,2023-10-04,2023-12-31,89,5,0.0,repeated_nonpersistent_alerts,True
51R0A35DFVGG,2023-10-01,2023-12-30,34,0,0.8570583207002499,0.5805810558315255,,0.8570583207002499,0.5805810558315255,34,True,16,2023-11-13,True,16,2023-11-13,false_positive,,,-0.15705832070024994,not_a_failed_drive,2023-11-13,2023-12-30,48,2,0.0,repeated_nonpersistent_alerts,True
51R0A36GFVGG,2023-10-07,2023-12-31,20,0,1.0,0.9991075253880519,,1.0,0.9991075253880519,20,True,20,2023-10-07,True,20,2023-10-07,false_positive,,,-0.30000000000000004,not_a_failed_drive,2023-10-07,2023-12-31,86,2,0.0,repeated_nonpersistent_alerts,True
51R0A3DFFVGG,2023-10-03,2023-12-31,32,0,0.9999999999999987,0.7560381452571276,,0.9999999999999987,0.7560381452571276,32,True,19,2023-11-01,True,32,2023-10-03,false_positive,,,-0.2999999999999987,not_a_failed_drive,2023-11-01,2023-12-31,61,3,0.0,repeated_nonpersistent_alerts,True
51R0A3Q2FVGG,2023-10-08,2023-11-24,16,0,0.9999999989128756,0.9999996414503732,,0.9999999989128756,0.9999996414503732,16,True,16,2023-10-08,True,16,2023-10-08,false_positive,,,-0.29999999891287565,not_a_failed_drive,2023-10-08,2023-11-24,48,5,0.0,repeated_nonpersistent_alerts,True
51R0A45PFVGG,2023-10-05,2023-12-30,25,0,0.9999888406556565,0.9999742778670541,,0.9999888406556565,0.9999742778670541,25,True,25,2023-10-05,True,25,2023-10-05,false_positive,,,-0.29998884065565656,not_a_failed_drive,2023-10-05,2023-12-30,87,3,0.0,repeated_nonpersistent_alerts,True
51S0A2FUFVGG,2023-10-02,2023-12-29,34,0,0.9999998989793217,0.5121604543089842,,0.9999998989793217,0.5121604543089842,34,True,8,2023-10-14,True,34,2023-10-02,false_positive,,,-0.2999998989793218,not_a_failed_drive,2023-10-14,2023-11-01,19,4,58.0,repeated_nonpersistent_alerts,False
51S0A2JQFVGG,2023-10-03,2023-12-28,26,0,0.9999999992970383,0.9988916125332087,,0.9999999992970383,0.9988916125332087,26,True,26,2023-10-03,True,26,2023-10-03,false_positive,,,-0.29999999929703836,not_a_failed_drive,2023-10-03,2023-12-28,87,5,0.0,repeated_nonpersistent_alerts,True
51S0A2JTFVGG,2023-10-01,2023-12-30,33,0,0.9999836986279792,0.680900232175649,,0.9999836986279792,0.680900232175649,33,True,16,2023-11-22,True,22,2023-11-05,false_positive,,,-0.29998369862797925,not_a_failed_drive,2023-11-22,2023-12-30,39,3,0.0,repeated_nonpersistent_alerts,True
51S0A2LXFVGG,2023-10-01,2023-12-26,30,0,0.7373848781181209,0.7062205155727148,,0.7373848781181209,0.7062205155727148,30,True,25,2023-10-19,True,30,2023-10-01,false_positive,,,-0.03738487811812097,not_a_failed_drive,2023-10-19,2023-12-26,69,4,0.0,repeated_nonpersistent_alerts,True
51S0A2M1FVGG,2023-10-04,2023-12-28,31,0,0.9785608602285432,0.9391774595466519,,0.9785608602285432,0.9391774595466519,31,True,29,2023-10-08,True,31,2023-10-04,false_positive,,,-0.2785608602285432,not_a_failed_drive,2023-10-08,2023-12-28,82,4,0.0,repeated_nonpersistent_alerts,True
51S0A2N0FVGG,2023-10-02,2023-12-28,19,0,0.9443805534257957,0.703412196090798,,0.9443805534257957,0.703412196090798,19,True,11,2023-11-12,True,19,2023-10-02,false_positive,,,-0.2443805534257958,not_a_failed_drive,2023-11-12,2023-12-28,47,3,0.0,repeated_nonpersistent_alerts,True
51S0A2ULFVGG,2023-10-05,2023-12-29,23,0,0.9992472472354246,0.9992472472354246,,0.9992472472354246,0.9992472472354246,23,True,23,2023-10-05,True,23,2023-10-05,false_positive,,,-0.2992472472354246,not_a_failed_drive,2023-10-05,2023-12-29,86,2,0.0,repeated_nonpersistent_alerts,True
51S0A2WTFVGG,2023-10-01,2023-12-30,28,0,0.9927732300088123,0.9927732300088123,,0.9927732300088123,0.9927732300088123,28,True,28,2023-10-01,True,28,2023-10-01,false_positive,,,-0.2927732300088124,not_a_failed_drive,2023-10-01,2023-12-30,91,2,0.0,repeated_nonpersistent_alerts,True
51S0A2ZYFVGG,2023-10-06,2023-12-29,23,0,0.9999999970064672,0.9999999257196474,,0.9999999970064672,0.9999999257196474,23,True,23,2023-10-06,True,23,2023-10-06,false_positive,,,-0.2999999970064673,not_a_failed_drive,2023-10-06,2023-12-29,85,4,0.0,repeated_nonpersistent_alerts,True
51S0A38PFVGG,2023-10-03,2023-12-31,25,0,0.948485105199252,0.69420117739948,,0.948485105199252,0.69420117739948,25,True,16,2023-10-03,True,16,2023-10-03,false_positive,,,-0.24848510519925204,not_a_failed_drive,2023-10-03,2023-11-26,55,3,35.0,repeated_nonpersistent_alerts,False
51S0A3FPFVGG,2023-10-02,2023-12-30,25,0,0.9999999999999984,0.6845197212023162,,0.9999999999999984,0.6845197212023162,25,True,8,2023-10-25,True,21,2023-10-02,false_positive,,,-0.2999999999999985,not_a_failed_drive,2023-10-25,2023-11-08,15,3,52.0,repeated_nonpersistent_alerts,False
51T0A1RAFVGG,2023-10-04,2023-12-29,22,0,0.9153944036075322,0.7471098257930983,,0.9153944036075322,0.7471098257930983,22,True,11,2023-10-04,True,22,2023-10-04,false_positive,,,-0.21539440360753226,not_a_failed_drive,2023-10-04,2023-10-27,24,2,63.0,repeated_nonpersistent_alerts,False
51T0A45ZFVGG,2023-10-11,2023-11-20,11,0,0.9999997095901099,0.5725695830892413,,0.9999997095901099,0.5725695830892413,11,True,3,2023-11-17,True,8,2023-10-21,false_positive,,,-0.2999997095901099,not_a_failed_drive,2023-11-17,2023-11-20,4,2,0.0,repeated_nonpersistent_alerts,True
52R0A01RFVKG,2023-10-03,2023-12-31,25,0,0.7375204972074509,0.46810777269256115,,0.7375204972074509,0.46810777269256115,25,True,2,2023-12-29,True,15,2023-10-05,false_positive,,,-0.03752049720745099,not_a_failed_drive,2023-12-29,2023-12-31,3,1,0.0,short_alert_burst,True
52S0A0S5FVKG,2023-10-02,2023-12-24,27,0,0.9999991886444627,0.3861328212504698,,0.9999991886444627,0.3861328212504698,27,True,2,2023-12-22,True,4,2023-12-17,false_positive,,,-0.29999918864446273,not_a_failed_drive,2023-12-22,2023-12-24,3,1,0.0,short_alert_burst,True
52S0A18CFVKG,2023-10-02,2023-12-27,25,0,0.999982109851398,0.809656338490087,,0.999982109851398,0.809656338490087,25,True,21,2023-10-17,True,25,2023-10-02,false_positive,,,-0.29998210985139806,not_a_failed_drive,2023-10-17,2023-12-27,72,2,0.0,repeated_nonpersistent_alerts,True
52U0A02QFVKG,2023-10-01,2023-12-31,26,0,0.8830651520273656,0.7762980238949237,,0.8830651520273656,0.7762980238949237,26,True,23,2023-10-18,True,26,2023-10-01,false_positive,,,-0.18306515202736562,not_a_failed_drive,2023-10-18,2023-12-31,75,3,0.0,repeated_nonpersistent_alerts,True
5641SFRNS,2023-10-01,2023-12-19,27,0,0.9712306818129913,0.655240626287836,,0.9712306818129913,0.655240626287836,27,True,9,2023-12-01,True,22,2023-10-19,false_positive,,,-0.27123068181299137,not_a_failed_drive,2023-12-01,2023-12-19,19,5,0.0,repeated_nonpersistent_alerts,True
5PG81WRF,2023-10-02,2023-12-31,30,0,0.999999999257623,0.9999999988418012,,0.999999999257623,0.9999999988418012,30,True,30,2023-10-02,True,30,2023-10-02,false_positive,,,-0.299999999257623,not_a_failed_drive,2023-10-02,2023-12-31,91,6,0.0,repeated_nonpersistent_alerts,True
5PH9X8UE,2023-10-02,2023-12-25,29,0,0.8052377035840137,0.6132286257462788,,0.8052377035840137,0.6132286257462788,29,True,17,2023-11-08,True,17,2023-11-08,false_positive,,,-0.10523770358401374,not_a_failed_drive,2023-11-08,2023-12-25,48,3,0.0,repeated_nonpersistent_alerts,True
5PHEXMTF,2023-10-09,2023-12-31,35,0,0.9716747795392653,0.4319485454063711,,0.9716747795392653,0.4319485454063711,35,True,7,2023-12-16,True,7,2023-12-16,false_positive,,,-0.27167477953926533,not_a_failed_drive,2023-12-16,2023-12-31,16,2,0.0,repeated_nonpersistent_alerts,True
5PHKUS3D,2023-10-03,2023-10-19,8,0,0.7434313769710048,0.49109793353602454,,0.7434313769710048,0.49109793353602454,8,True,1,2023-10-19,True,8,2023-10-03,false_positive,,,-0.043431376971004854,not_a_failed_drive,2023-10-19,2023-10-19,1,1,0.0,single_day_spike,True
5PHKUVJD,2023-10-01,2023-12-31,25,0,0.837063614758684,0.5606725208663054,,0.837063614758684,0.5606725208663054,25,True,7,2023-12-09,True,25,2023-10-01,false_positive,,,-0.137063614758684,not_a_failed_drive,2023-12-09,2023-12-31,23,2,0.0,repeated_nonpersistent_alerts,True
5PHL1A4D,2023-10-03,2023-12-23,30,0,0.8107525698114554,0.752535454699722,,0.8107525698114554,0.752535454699722,30,True,27,2023-10-03,True,30,2023-10-03,false_positive,,,-0.11075256981145543,not_a_failed_drive,2023-10-03,2023-12-15,74,4,8.0,repeated_nonpersistent_alerts,False
5PHL1DKD,2023-10-14,2023-12-31,25,0,0.719312754324695,0.41722410466035187,,0.719312754324695,0.41722410466035187,25,True,1,2023-12-31,True,25,2023-10-14,false_positive,,,-0.019312754324695036,not_a_failed_drive,2023-12-31,2023-12-31,1,1,0.0,single_day_spike,True
5PHLAGPD,2023-10-05,2023-12-23,27,0,0.7987380854358106,0.42690699879852484,,0.7987380854358106,0.42690699879852484,27,True,2,2023-12-20,True,25,2023-10-05,false_positive,,,-0.09873808543581064,not_a_failed_drive,2023-12-20,2023-12-23,4,1,0.0,short_alert_burst,True
5PHLBTHF,2023-10-02,2023-12-24,23,0,0.9922968978246144,0.9922968978246144,,0.9922968978246144,0.9922968978246144,23,True,23,2023-10-02,True,23,2023-10-02,false_positive,,,-0.29229689782461443,not_a_failed_drive,2023-10-02,2023-12-24,84,5,0.0,repeated_nonpersistent_alerts,True
5PHRBWUD,2023-10-03,2023-12-30,34,0,0.9999999860434405,0.7055125383117171,,0.9999999860434405,0.7055125383117171,34,True,19,2023-10-03,True,19,2023-10-03,false_positive,,,-0.2999999860434406,not_a_failed_drive,2023-10-03,2023-11-18,47,3,42.0,repeated_nonpersistent_alerts,False
5PHRN8DD,2023-10-01,2023-12-31,28,0,0.9954068909254312,0.9954047667603331,,0.9954068909254312,0.9954047667603331,28,True,28,2023-10-01,True,28,2023-10-01,false_positive,,,-0.29540689092543126,not_a_failed_drive,2023-10-01,2023-12-31,92,5,0.0,repeated_nonpersistent_alerts,True
5PHYSXMD,2023-10-03,2023-12-30,29,0,0.9977175982315031,0.9325061382867992,,0.9977175982315031,0.9325061382867992,29,True,29,2023-10-03,True,29,2023-10-03,false_positive,,,-0.2977175982315031,not_a_failed_drive,2023-10-03,2023-12-30,89,3,0.0,repeated_nonpersistent_alerts,True
5PJ1ADBD,2023-10-02,2023-12-31,30,0,0.7413032602143008,0.5290713290626364,,0.7413032602143008,0.5290713290626364,30,True,9,2023-10-02,True,19,2023-10-02,false_positive,,,-0.04130326021430086,not_a_failed_drive,2023-10-02,2023-12-31,91,3,0.0,repeated_nonpersistent_alerts,True
5PJ231AD,2023-10-01,2023-12-31,28,0,0.7375204972074509,0.3609877660505661,,0.7375204972074509,0.3609877660505661,28,True,1,2023-12-31,True,1,2023-12-31,false_positive,,,-0.03752049720745099,not_a_failed_drive,2023-12-31,2023-12-31,1,1,0.0,single_day_spike,True
5PJ28AKD,2023-10-01,2023-12-31,24,0,0.9517962617298199,0.4524930847258412,,0.9517962617298199,0.4524930847258412,24,True,4,2023-12-20,True,7,2023-12-19,false_positive,,,-0.25179626172981995,not_a_failed_drive,2023-12-20,2023-12-31,12,2,0.0,repeated_nonpersistent_alerts,True
5PJ2K59D,2023-10-01,2023-12-24,24,0,0.9490965597373006,0.45495379810360154,,0.9490965597373006,0.45495379810360154,24,True,2,2023-12-06,True,8,2023-11-22,false_positive,,,-0.2490965597373006,not_a_failed_drive,2023-12-06,2023-12-17,12,1,7.0,short_alert_burst,True
5PJ2NL3D,2023-10-01,2023-12-31,36,0,0.8021652023491624,0.3959844024286456,,0.8021652023491624,0.3959844024286456,36,True,2,2023-10-31,True,7,2023-10-28,false_positive,,,-0.10216520234916249,not_a_failed_drive,2023-10-31,2023-11-01,2,2,60.0,short_alert_burst,False
5PJ2UGVD,2023-10-02,2023-12-30,28,0,0.847111847402676,0.5638263833405904,,0.847111847402676,0.5638263833405904,28,True,8,2023-11-30,True,16,2023-11-04,false_positive,,,-0.14711184740267602,not_a_failed_drive,2023-11-30,2023-12-19,20,3,11.0,repeated_nonpersistent_alerts,False
5PJ7L7ZD,2023-10-02,2023-12-31,20,0,0.999837331927497,0.6524812107572877,,0.999837331927497,0.6524812107572877,20,True,7,2023-10-25,True,16,2023-10-19,false_positive,,,-0.29983733192749706,not_a_failed_drive,2023-10-25,2023-12-31,68,1,0.0,repeated_nonpersistent_alerts,True
5PJAAKXD,2023-10-03,2023-12-31,29,0,0.9411275227166342,0.3592978625474871,,0.9411275227166342,0.3592978625474871,29,True,1,2023-12-31,True,1,2023-12-31,false_positive,,,-0.2411275227166343,not_a_failed_drive,2023-12-31,2023-12-31,1,1,0.0,single_day_spike,True
5PJABBTD,2023-10-02,2023-12-25,25,0,0.9839183438101565,0.4380873377677206,,0.9839183438101565,0.4380873377677206,25,True,4,2023-12-14,True,4,2023-12-14,false_positive,,,-0.28391834381015657,not_a_failed_drive,2023-12-14,2023-12-25,12,1,0.0,repeated_nonpersistent_alerts,True
5PJATA4F,2023-10-02,2023-12-31,25,0,0.7379429430501359,0.4116675660772824,,0.7379429430501359,0.4116675660772824,25,True,1,2023-12-31,True,7,2023-11-09,false_positive,,,-0.0379429430501359,not_a_failed_drive,2023-12-31,2023-12-31,1,1,0.0,single_day_spike,True
6210A03AFVKG,2023-10-02,2023-12-30,23,0,0.8570583207002499,0.43193477745402015,,0.8570583207002499,0.43193477745402015,23,True,2,2023-12-25,True,11,2023-11-29,false_positive,,,-0.15705832070024994,not_a_failed_drive,2023-12-25,2023-12-30,6,1,0.0,short_alert_burst,True
6210A14VFVKG,2023-10-02,2023-12-26,29,0,0.8467673156356308,0.4992953689702043,,0.8467673156356308,0.4992953689702043,29,True,3,2023-12-21,True,17,2023-11-03,false_positive,,,-0.14676731563563084,not_a_failed_drive,2023-12-21,2023-12-26,6,2,0.0,repeated_nonpersistent_alerts,True
